host_time_s,chA_raw,chB_env,env,intent
1784847516.3704,1446,4095,118,796
1784847516.3723,1486,4095,119,796
1784847516.3742,1534,4095,118,796
1784847516.3764,1554,4095,118,796
1784847516.3786,1601,4095,117,796
1784847516.3808,1637,4095,116,796
1784847516.3871,1648,4095,115,796
1784847516.3875,1661,4095,114,796
1784847516.3878,1689,4095,113,739
1784847516.3882,1885,4095,115,739
1784847516.3904,1475,4095,115,739
1784847516.3925,1468,4095,116,739
1784847516.3947,1522,4095,116,739
1784847516.3964,1589,4095,115,739
1784847516.3981,1614,4095,114,739
1784847516.3998,1615,4095,113,739
1784847516.4015,1643,4095,112,739
1784847516.4037,1694,4095,111,739
1784847516.4060,1695,4095,111,711
1784847516.4082,1627,4095,110,711
1784847516.4103,1464,4095,110,711
1784847516.4125,1512,4095,110,711
1784847516.4147,1535,4095,110,711
1784847516.4164,1558,4095,110,711
1784847516.4181,1576,4095,109,711
1784847516.4198,1626,4095,108,711
1784847516.4215,1670,4095,108,711
1784847516.4240,1680,4095,107,711
1784847516.4264,1682,4095,106,662
1784847516.4289,1641,4095,105,662
1784847516.4310,1489,4095,106,662
1784847516.4331,1504,4095,106,662
1784847516.4352,1524,4095,106,662
1784847516.4369,1570,4095,105,662
1784847516.4387,1615,4095,105,662
1784847516.4404,1634,4095,104,662
1784847516.4422,1646,4095,103,662
1784847516.4444,1670,4095,102,662
1784847516.4467,1704,4095,102,611
1784847516.4490,1676,4095,101,611
1784847516.4517,1457,4095,102,611
1784847516.4544,1487,4095,102,611
1784847516.4572,1550,4095,102,611
1784847516.4599,1586,4095,102,611
1784847516.4626,1596,4095,101,611
1784847516.4653,1627,4095,100,611
1784847516.4681,1673,4095,99,611
1784847516.4683,1678,4095,99,611
1784847516.4685,1680,4095,98,572
1784847516.4687,1694,4095,98,572
1784847516.4689,1757,4095,98,572
1784847516.4714,1495,4095,99,572
1784847516.4740,1505,4095,99,572
1784847516.4765,1534,4095,99,572
1784847516.4783,1581,4095,98,572
1784847516.4802,1627,4095,97,572
1784847516.4821,1635,4095,96,572
1784847516.4839,1644,4095,96,572
1784847516.4863,1674,4095,95,537
1784847516.4886,1655,4095,94,537
1784847516.4910,1457,4095,95,537
1784847516.4927,1474,4095,96,537
1784847516.4944,1521,4095,96,537
1784847516.4962,1577,4095,95,537
1784847516.4979,1602,4095,95,537
1784847516.5002,1612,4095,94,537
1784847516.5025,1625,4095,93,537
1784847516.5048,1674,4095,93,537
1784847516.5066,1708,4095,92,507
1784847516.5084,1683,4095,92,507
1784847516.5101,1469,4095,93,507
1784847516.5119,1505,4095,93,507
1784847516.5143,1560,4095,93,507
1784847516.5167,1568,4095,92,507
1784847516.5191,1585,4095,92,507
1784847516.5210,1632,4095,91,507
1784847516.5229,1665,4095,90,507
1784847516.5248,1671,4095,90,507
1784847516.5267,1686,4095,90,477
1784847516.5283,1654,4095,89,477
1784847516.5299,1482,4095,90,477
1784847516.5315,1490,4095,90,477
1784847516.5331,1517,4095,90,477
1784847516.5357,1573,4095,90,477
1784847516.5384,1625,4095,89,477
1784847516.5411,1639,4095,88,477
1784847516.5428,1651,4095,88,477
1784847516.5445,1675,4095,87,477
1784847516.5463,1703,4095,87,448
1784847516.5480,1751,4095,87,448
1784847516.5503,1455,4095,88,448
1784847516.5525,1499,4095,89,448
1784847516.5548,1556,4095,88,448
1784847516.5610,1572,4095,88,448
1784847516.5673,1589,4095,88,448
1784847516.5736,1630,4095,87,448
1784847516.5798,1663,4095,86,448
1784847516.5803,1683,4095,86,448
1784847516.5807,1690,4095,86,434
1784847516.5811,1715,4095,86,434
1784847516.5815,1364,4095,87,434
1784847516.5819,1477,4095,88,434
1784847516.5823,1521,4095,88,434
1784847516.5827,1529,4095,88,434
1784847516.5831,1592,4095,88,434
1784847516.5834,1619,4095,87,434
1784847516.5838,1653,4095,86,434
1784847516.5854,1648,4095,86,434
1784847516.5870,1675,4095,85,430
1784847516.5887,1667,4095,85,430
1784847516.5903,1464,4095,86,430
1784847516.5920,1478,4095,86,430
1784847516.5937,1521,4095,87,430
1784847516.5953,1580,4095,86,430
1784847516.5970,1589,4095,86,430
1784847516.5995,1614,4095,85,430
1784847516.6021,1637,4095,84,430
1784847516.6046,1684,4095,84,430
1784847516.6064,1708,4095,84,413
1784847516.6082,1602,4095,83,413
1784847516.6100,1447,4095,84,413
1784847516.6119,1522,4095,84,413
1784847516.6141,1570,4095,84,413
1784847516.6163,1568,4095,84,413
1784847516.6185,1597,4095,83,413
1784847516.6204,1638,4095,83,413
1784847516.6222,1662,4095,82,413
1784847516.6241,1673,4095,82,413
1784847516.6259,1678,4095,81,387
1784847516.6282,2045,4095,85,387
1784847516.6306,1475,4095,85,387
1784847516.6329,1503,4095,86,387
1784847516.6348,1521,4095,86,387
1784847516.6366,1567,4095,86,387
1784847516.6385,1614,4095,85,387
1784847516.6404,1631,4095,84,387
1784847516.6426,1639,4095,84,387
1784847516.6449,1667,4095,83,387
1784847516.6472,1712,4095,83,405
1784847516.6490,1644,4095,82,405
1784847516.6508,1457,4095,83,405
1784847516.6527,1488,4095,84,405
1784847516.6545,1553,4095,84,405
1784847516.6563,1581,4095,83,405
1784847516.6581,1607,4095,83,405
1784847516.6598,1628,4095,82,405
1784847516.6616,1659,4095,81,405
1784847516.6640,1688,4095,81,405
1784847516.6664,1685,4095,81,382
1784847516.6687,1613,4095,80,382
1784847516.6719,1471,4095,81,382
1784847516.6751,1511,4095,81,382
1784847516.6782,1561,4095,81,382
1784847516.6814,1568,4095,81,382
1784847516.6845,1607,4095,80,382
1784847516.6877,1647,4095,80,382
1784847516.6909,1648,4095,79,382
1784847516.6912,1675,4095,79,382
1784847516.6916,1694,4095,79,357
1784847516.6919,1651,4095,78,357
1784847516.6922,1474,4095,79,357
1784847516.6937,1487,4095,80,357
1784847516.6952,1528,4095,80,357
1784847516.6966,1588,4095,79,357
1784847516.6985,1613,4095,79,357
1784847516.7003,1617,4095,78,357
1784847516.7021,1636,4095,77,357
1784847516.7040,1688,4095,77,357
1784847516.7063,1720,4095,77,341
1784847516.7087,1598,4095,77,341
1784847516.7110,1452,4095,78,341
1784847516.7128,1511,4095,78,341
1784847516.7146,1549,4095,78,341
1784847516.7164,1565,4095,78,341
1784847516.7182,1596,4095,78,341
1784847516.7199,1627,4095,77,341
1784847516.7216,1661,4095,76,341
1784847516.7234,1672,4095,76,341
1784847516.7251,1682,4095,76,324
1784847516.7275,1638,4095,75,324
1784847516.7300,1486,4095,76,324
1784847516.7324,1503,4095,76,324
1784847516.7342,1522,4095,77,324
1784847516.7361,1577,4095,76,324
1784847516.7379,1615,4095,76,324
1784847516.7397,1618,4095,75,324
1784847516.7420,1614,4095,74,324
1784847516.7443,1669,4095,74,324
1784847516.7465,1700,4095,74,305
1784847516.7485,1676,4095,74,305
1784847516.7504,1479,4095,74,305
1784847516.7523,1489,4095,75,305
1784847516.7542,1553,4095,75,305
1784847516.7568,1582,4095,75,305
1784847516.7595,1598,4095,74,305
1784847516.7621,1614,4095,74,305
1784847516.7636,1673,4095,73,305
1784847516.7651,1690,4095,73,305
1784847516.7666,1680,4095,73,295
1784847516.7681,1626,4095,72,295
1784847516.7708,1464,4095,73,295
1784847516.7735,1503,4095,74,295
1784847516.7762,1533,4095,74,295
1784847516.7778,1575,4095,74,295
1784847516.7794,1601,4095,73,295
1784847516.7810,1646,4095,73,295
1784847516.7826,1661,4095,72,295
1784847516.7854,1647,4095,72,295
1784847516.7882,1688,4095,72,280
1784847516.7911,1670,4095,71,280
1784847516.7939,1475,4095,72,280
1784847516.7968,1510,4095,73,280
1784847516.7996,1512,4095,73,280
1784847516.8024,1576,4095,73,280
1784847516.8027,1610,4095,72,280
1784847516.8029,1630,4095,72,280
1784847516.8032,1648,4095,71,280
1784847516.8034,1672,4095,71,280
1784847516.8058,1700,4095,71,270
1784847516.8082,1690,4095,71,270
1784847516.8105,1446,4095,72,270
1784847516.8124,1499,4095,72,270
1784847516.8144,1556,4095,72,270
1784847516.8163,1576,4095,72,270
1784847516.8182,1594,4095,72,270
1784847516.8205,1622,4095,71,270
1784847516.8227,1666,4095,71,270
1784847516.8249,1674,4095,71,270
1784847516.8266,1680,4095,70,265
1784847516.8284,1654,4095,70,265
1784847516.8302,1474,4095,71,265
1784847516.8320,1498,4095,71,265
1784847516.8343,1526,4095,72,265
1784847516.8367,1563,4095,72,265
1784847516.8391,1604,4095,71,265
1784847516.8409,1629,4095,70,265
1784847516.8427,1638,4095,70,265
1784847516.8445,1665,4095,69,265
1784847516.8463,1703,4095,69,255
1784847516.8480,1690,4095,69,255
1784847516.8497,1463,4095,70,255
1784847516.8514,1513,4095,71,255
1784847516.8531,1535,4095,71,255
1784847516.8561,1581,4095,71,255
1784847516.8590,1593,4095,70,255
1784847516.8620,1617,4095,70,255
1784847516.8634,1665,4095,69,255
1784847516.8649,1683,4095,69,255
1784847516.8663,1677,4095,69,251
1784847516.8678,1722,4095,69,251
1784847516.8705,1346,4095,71,251
1784847516.8731,1490,4095,72,251
1784847516.8758,1511,4095,73,251
1784847516.8773,1530,4095,73,251
1784847516.8789,1597,4095,72,251
1784847516.8805,1623,4095,72,251
1784847516.8821,1638,4095,71,251
1784847516.8844,1648,4095,71,251
1784847516.8867,1674,4095,70,264
1784847516.8890,1619,4095,70,264
1784847516.8959,1446,4095,71,264
1784847516.9027,1472,4095,72,264
1784847516.9096,1520,4095,72,264
1784847516.9165,1579,4095,72,264
1784847516.9166,1600,4095,71,264
1784847516.9167,1622,4095,71,264
1784847516.9169,1646,4095,70,264
1784847516.9170,1674,4095,70,264
1784847516.9172,1700,4095,70,259
1784847516.9173,1636,4095,69,259
1784847516.9175,1455,4095,70,259
1784847516.9176,1509,4095,71,259
1784847516.9178,1535,4095,71,259
1784847516.9179,1564,4095,71,259
1784847516.9181,1590,4095,71,259
1784847516.9202,1644,4095,70,259
1784847516.9224,1674,4095,70,259
1784847516.9245,1664,4095,69,259
1784847516.9264,1681,4095,69,253
1784847516.9282,1709,4095,69,253
1784847516.9300,1743,4095,70,253
1784847516.9319,2295,4095,76,253
1784847516.9341,1474,4095,77,253
1784847516.9363,1518,4095,77,253
1784847516.9385,1540,4095,77,253
1784847516.9404,1582,4095,77,253
1784847516.9423,1589,4095,76,253
1784847516.9441,1624,4095,76,253
1784847516.9460,1669,4095,75,318
1784847516.9483,1640,4095,75,318
1784847516.9505,1418,4095,76,318
1784847516.9527,1464,4095,77,318
1784847516.9545,1522,4095,77,318
1784847516.9563,1563,4095,77,318
1784847516.9581,1569,4095,77,318
1784847516.9600,1613,4095,76,318
1784847516.9623,1650,4095,76,318
1784847516.9646,1675,4095,75,318
1784847516.9670,1681,4095,75,317
1784847516.9688,1638,4095,74,317
1784847516.9707,1465,4095,75,317
1784847516.9726,1513,4095,76,317
1784847516.9744,1531,4095,76,317
1784847516.9760,1543,4095,76,317
1784847516.9776,1602,4095,75,317
1784847516.9792,1634,4095,75,317
1784847516.9809,1650,4095,74,317
1784847516.9835,1675,4095,74,317
1784847516.9862,1691,4095,74,303
1784847516.9889,1728,4095,74,303
1784847516.9906,1727,4095,74,303
1784847516.9924,2343,4095,81,303
1784847516.9941,1477,4095,81,303
1784847516.9959,1531,4095,82,303
1784847516.9981,1568,4095,81,303
1784847517.0004,1575,4095,81,303
1784847517.0027,1605,4095,80,303
1784847517.0051,1651,4095,80,303
1784847517.0076,1653,4095,79,364
1784847517.0101,1645,4095,79,364
1784847517.0126,1424,4095,80,364
1784847517.0151,1473,4095,81,364
1784847517.0175,1520,4095,81,364
1784847517.0200,1540,4095,81,364
1784847517.0210,1581,4095,81,364
1784847517.0221,1620,4095,80,364
1784847517.0231,1648,4095,79,364
1784847517.0241,1666,4095,79,364
1784847517.0263,1679,4095,79,356
1784847517.0286,1715,4095,79,356
1784847517.0308,1453,4095,80,356
1784847517.0326,1488,4095,80,356
1784847517.0344,1522,4095,81,356
1784847517.0362,1571,4095,80,356
1784847517.0380,1615,4095,80,356
1784847517.0397,1635,4095,79,356
1784847517.0414,1647,4095,78,356
1784847517.0431,1670,4095,78,356
1784847517.0448,1706,4095,78,348
1784847517.0473,2119,4095,82,348
1784847517.0498,1452,4095,83,348
1784847517.0523,1483,4095,84,348
1784847517.0541,1535,4095,84,348
1784847517.0559,1589,4095,83,348
1784847517.0577,1595,4095,83,348
1784847517.0595,1627,4095,82,348
1784847517.0618,1669,4095,81,348
1784847517.0641,1680,4095,81,348
1784847517.0664,1697,4095,81,382
1784847517.0682,1666,4095,81,382
1784847517.0700,1468,4095,81,382
1784847517.0719,1507,4095,82,382
1784847517.0737,1533,4095,82,382
1784847517.0760,1556,4095,82,382
1784847517.0782,1592,4095,81,382
1784847517.0804,1631,4095,81,382
1784847517.0849,1651,4095,80,382
1784847517.0894,1661,4095,79,382
1784847517.0939,1686,4095,79,363
1784847517.0984,1695,4095,79,363
1784847517.0986,1475,4095,80,363
1784847517.0988,1488,4095,80,363
1784847517.0990,1531,4095,81,363
1784847517.0997,1596,4095,80,363
1784847517.1004,1619,4095,79,363
1784847517.1011,1617,4095,79,363
1784847517.1019,1647,4095,78,363
1784847517.1036,1679,4095,78,363
1784847517.1053,1695,4095,78,346
1784847517.1069,1688,4095,78,346
1784847517.1086,1474,4095,78,346
1784847517.1111,1518,4095,79,346
1784847517.1136,1550,4095,79,346
1784847517.1161,1580,4095,78,346
1784847517.1181,1590,4095,78,346
1784847517.1200,1630,4095,77,346
1784847517.1220,1658,4095,77,346
1784847517.1240,1675,4095,76,346
1784847517.1260,1682,4095,76,328
1784847517.1280,1662,4095,76,328
1784847517.1301,1473,4095,76,328
1784847517.1321,1488,4095,77,328
1784847517.1340,1535,4095,77,328
1784847517.1360,1571,4095,77,328
1784847517.1380,1614,4095,76,328
1784847517.1403,1635,4095,76,328
1784847517.1426,1639,4095,75,328
1784847517.1449,1674,4095,75,328
1784847517.1467,1703,4095,75,313
1784847517.1485,1637,4095,74,313
1784847517.1503,1456,4095,75,313
1784847517.1521,1495,4095,76,313
1784847517.1545,1535,4095,76,313
1784847517.1569,1586,4095,75,313
1784847517.1593,1603,4095,75,313
1784847517.1634,1618,4095,74,313
1784847517.1675,1660,4095,74,313
1784847517.1716,1695,4095,74,313
1784847517.1757,1699,4095,74,302
1784847517.1759,1683,4095,74,302
1784847517.1760,3911,4095,96,302
1784847517.1762,1345,4095,98,302
1784847517.1764,1507,4095,98,302
1784847517.1777,1519,4095,98,302
1784847517.1789,1563,4095,98,302
1784847517.1802,1598,4095,97,302
1784847517.1820,1612,4095,96,302
1784847517.1839,1614,4095,95,302
1784847517.1857,1666,4095,95,531
1784847517.1875,1630,4095,94,531
1784847517.1898,1459,4095,94,531
1784847517.1920,1477,4095,95,531
1784847517.1942,1517,4095,95,531
1784847517.1961,1578,4095,95,531
1784847517.1980,1603,4095,94,531
1784847517.1999,1610,4095,93,531
1784847517.2018,1635,4095,92,531
1784847517.2040,1667,4095,92,531
1784847517.2063,1704,4095,92,499
1784847517.2085,1617,4095,91,499
1784847517.2104,1456,4095,92,499
1784847517.2123,1512,4095,92,499
1784847517.2142,1560,4095,92,499
1784847517.2160,1565,4095,91,499
1784847517.2185,1577,4095,91,499
1784847517.2210,1636,4095,90,499
1784847517.2235,1660,4095,89,499
1784847517.2252,1668,4095,89,499
1784847517.2268,1678,4095,89,465
1784847517.2285,1654,4095,88,465
1784847517.2301,1486,4095,88,465
1784847517.2319,1504,4095,89,465
1784847517.2336,1524,4095,89,465
1784847517.2354,1582,4095,88,465
1784847517.2372,1616,4095,88,465
1784847517.2398,1635,4095,87,465
1784847517.2423,1639,4095,86,465
1784847517.2449,1668,4095,86,465
1784847517.2485,1712,4095,86,434
1784847517.2520,1654,4095,85,434
1784847517.2556,1468,4095,86,434
1784847517.2591,1498,4095,86,434
1784847517.2593,1556,4095,86,434
1784847517.2596,1606,4095,85,434
1784847517.2598,1585,4095,85,434
1784847517.2613,1617,4095,84,434
1784847517.2628,1660,4095,84,434
1784847517.2643,1697,4095,84,434
1784847517.2658,1682,4095,83,407
1784847517.2681,1663,4095,83,407
1784847517.2704,1468,4095,84,407
1784847517.2726,1503,4095,84,407
1784847517.2744,1534,4095,84,407
1784847517.2762,1583,4095,84,407
1784847517.2780,1613,4095,83,407
1784847517.2797,1632,4095,82,407
1784847517.2821,1653,4095,82,407
1784847517.2845,1660,4095,81,407
1784847517.2868,1679,4095,81,380
1784847517.2887,1709,4095,81,380
1784847517.2905,3287,4095,97,380
1784847517.2923,1452,4095,97,380
1784847517.2941,1508,4095,98,380
1784847517.2958,1550,4095,97,380
1784847517.2975,1583,4095,97,380
1784847517.2992,1584,4095,96,380
1784847517.3009,1617,4095,95,380
1784847517.3039,1682,4095,95,380
1784847517.3069,1696,4095,95,533
1784847517.3098,2607,4095,104,533
1784847517.3115,1271,4095,106,533
1784847517.3132,1474,4095,107,533
1784847517.3149,1520,4095,107,533
1784847517.3170,1534,4095,106,533
1784847517.3191,1568,4095,106,533
1784847517.3212,1609,4095,105,533
1784847517.3233,1645,4095,104,533
1784847517.3252,1657,4095,103,533
1784847517.3270,1668,4095,103,622
1784847517.3288,1642,4095,102,622
1784847517.3310,1472,4095,102,622
1784847517.3332,1490,4095,103,622
1784847517.3353,1513,4095,103,622
1784847517.3531,1558,4095,103,622
1784847517.3532,1602,4095,102,622
1784847517.3533,1637,4095,101,622
1784847517.3534,1646,4095,100,622
1784847517.3536,1666,4095,99,622
1784847517.3537,1703,4095,99,582
1784847517.3538,4095,4095,123,582
1784847517.3542,1123,4095,127,582
1784847517.3547,1234,4095,129,582
1784847517.3551,1330,4095,131,582
1784847517.3555,1385,4095,132,582
1784847517.3578,1403,4095,133,582
1784847517.3601,1465,4095,133,582
1784847517.3624,1534,4095,133,582
1784847517.3645,1580,4095,132,582
1784847517.3667,1608,4095,131,931
1784847517.3688,4095,4095,154,931
1784847517.3706,1323,4095,156,931
1784847517.3723,1446,4095,156,931
1784847517.3741,1484,4095,156,931
1784847517.3758,1522,4095,155,931
1784847517.3780,1570,4095,154,931
1784847517.3802,1625,4095,153,931
1784847517.3824,1643,4095,151,931
1784847517.3845,1638,4095,150,931
1784847517.3867,1684,4095,149,1000
1784847517.3889,1642,4095,148,1000
1784847517.3905,1475,4095,148,1000
1784847517.3922,1498,4095,148,1000
1784847517.3939,1535,4095,147,1000
1784847517.3956,1585,4095,146,1000
1784847517.3978,1622,4095,145,1000
1784847517.4000,1630,4095,143,1000
1784847517.4022,1664,4095,142,1000
1784847517.4042,1704,4095,141,1000
1784847517.4061,1728,4095,141,1000
1784847517.4081,1782,4095,141,1000
1784847517.4103,1454,4095,141,1000
1784847517.4125,1520,4095,141,1000
1784847517.4147,1566,4095,140,1000
1784847517.4169,1572,4095,139,1000
1784847517.4191,1590,4095,138,1000
1784847517.4213,1622,4095,137,1000
1784847517.4228,1668,4095,136,1000
1784847517.4244,1683,4095,135,1000
1784847517.4260,1698,4095,135,972
1784847517.4276,1659,4095,134,972
1784847517.4300,1474,4095,134,972
1784847517.4324,1515,4095,134,972
1784847517.4348,1523,4095,133,972
1784847517.4371,1581,4095,132,972
1784847517.4393,1607,4095,131,972
1784847517.4416,1641,4095,130,972
1784847517.4438,1648,4095,129,972
1784847517.4461,1666,4095,128,972
1784847517.4483,1712,4095,128,895
1784847517.4506,1674,4095,127,895
1784847517.4518,1449,4095,127,895
1784847517.4530,1480,4095,128,895
1784847517.4542,1534,4095,127,895
1784847517.4560,1573,4095,126,895
1784847517.4577,1597,4095,126,895
1784847517.4594,1621,4095,124,895
1784847517.4611,1657,4095,123,895
1784847517.4635,1687,4095,123,895
1784847517.4658,1690,4095,122,834
1784847517.4681,1645,4095,121,834
1784847517.4703,1460,4095,122,834
1784847517.4724,1499,4095,122,834
1784847517.4746,1520,4095,121,834
1784847517.4763,1535,4095,121,834
1784847517.4781,1580,4095,120,834
1784847517.4798,1618,4095,119,834
1784847517.4815,1643,4095,118,834
1784847517.4837,1674,4095,118,834
1784847517.4860,1685,4095,117,777
1784847517.4882,1645,4095,116,777
1784847517.4905,1459,4095,116,777
1784847517.4929,1472,4095,117,777
1784847517.4952,1521,4095,117,777
1784847517.4969,1573,4095,116,777
1784847517.4985,1618,4095,115,777
1784847517.5002,1617,4095,114,777
1784847517.5018,1635,4095,113,777
1784847517.5040,1665,4095,112,777
1784847517.5062,1695,4095,112,719
1784847517.5084,1658,4095,111,719
1784847517.5105,1458,4095,111,719
1784847517.5127,1503,4095,112,719
1784847517.5148,1533,4095,111,719
1784847517.5212,1565,4095,111,719
1784847517.5214,1589,4095,110,719
1784847517.5217,1628,4095,109,719
1784847517.5219,1658,4095,108,719
1784847517.5241,1663,4095,108,719
1784847517.5263,1692,4095,107,669
1784847517.5285,1704,4095,107,669
1784847517.5308,1728,4095,107,669
1784847517.5330,1466,4095,107,669
1784847517.5353,1494,4095,108,669
1784847517.5376,1557,4095,107,669
1784847517.5398,1594,4095,106,669
1784847517.5421,1619,4095,105,669
1784847517.5443,1610,4095,105,669
1784847517.5457,1642,4095,104,669
1784847517.5470,1692,4095,103,626
1784847517.5483,4095,4095,127,626
1784847517.5500,1354,4095,128,626
1784847517.5518,1471,4095,129,626
1784847517.5536,1519,4095,128,626
1784847517.5553,1555,4095,128,626
1784847517.5576,1578,4095,127,626
1784847517.5598,1600,4095,126,626
1784847517.5621,1630,4095,125,626
1784847517.5643,1665,4095,124,626
1784847517.5664,1673,4095,123,845
1784847517.5686,1620,4095,122,845
1784847517.5704,1446,4095,123,845
1784847517.5722,1484,4095,123,845
1784847517.5739,1534,4095,122,845
1784847517.5757,1575,4095,122,845
1784847517.5778,1599,4095,121,845
1784847517.5799,1628,4095,120,845
1784847517.5820,1649,4095,119,845
1784847517.5838,1658,4095,118,845
1784847517.5855,1682,4095,117,779
1784847517.5873,2255,4095,122,779
1784847517.5890,1459,4095,123,779
1784847517.5920,1487,4095,123,779
1784847517.5949,1524,4095,123,779
1784847517.5978,1574,4095,122,779
1784847517.6014,1599,4095,121,779
1784847517.6050,1620,4095,120,779
1784847517.6086,1651,4095,119,779
1784847517.6088,1671,4095,118,779
1784847517.6089,1704,4095,118,786
1784847517.6091,1611,4095,117,786
1784847517.6093,1462,4095,117,786
1784847517.6116,1490,4095,117,786
1784847517.6138,1539,4095,117,786
1784847517.6160,1565,4095,117,786
1784847517.6183,1589,4095,116,786
1784847517.6205,1635,4095,115,786
1784847517.6227,1661,4095,114,786
1784847517.6245,1666,4095,113,786
1784847517.6262,1681,4095,112,728
1784847517.6279,1606,4095,112,728
1784847517.6297,1474,4095,112,728
1784847517.6318,1496,4095,112,728
1784847517.6340,1517,4095,112,728
1784847517.6362,1539,4095,112,728
1784847517.6385,1615,4095,111,728
1784847517.6408,1625,4095,110,728
1784847517.6431,1646,4095,109,728
1784847517.6491,1655,4095,108,728
1784847517.6494,1699,4095,108,675
1784847517.6497,1677,4095,107,675
1784847517.6500,1459,4095,108,675
1784847517.6521,1490,4095,108,675
1784847517.6543,1529,4095,108,675
1784847517.6564,1571,4095,107,675
1784847517.6582,1586,4095,107,675
1784847517.6600,1607,4095,106,675
1784847517.6618,1667,4095,105,675
1784847517.6636,1672,4095,105,675
1784847517.6658,1685,4095,104,636
1784847517.6679,3944,4095,126,636
1784847517.6701,1433,4095,127,636
1784847517.6759,1498,4095,127,636
1784847517.6818,1526,4095,127,636
1784847517.6876,1555,4095,126,636
1784847517.6878,1597,4095,125,636
1784847517.6880,1635,4095,124,636
1784847517.6882,1647,4095,123,636
1784847517.6884,1659,4095,122,636
1784847517.6890,1682,4095,121,825
1784847517.6896,1685,4095,121,825
1784847517.6902,1454,4095,121,825
1784847517.6924,1481,4095,121,825
1784847517.6946,1525,4095,121,825
1784847517.6968,1584,4095,120,825
1784847517.6985,1604,4095,119,825
1784847517.7003,1606,4095,118,825
1784847517.7021,1623,4095,117,825
1784847517.7038,1672,4095,117,825
1784847517.7060,1702,4095,116,769
1784847517.7082,1631,4095,115,769
1784847517.7104,1450,4095,116,769
1784847517.7121,1496,4095,116,769
1784847517.7138,1546,4095,115,769
1784847517.7154,1570,4095,115,769
1784847517.7171,1596,4095,114,769
1784847517.7194,1626,4095,113,769
1784847517.7217,1651,4095,112,769
1784847517.7239,1679,4095,111,769
1784847517.7261,1683,4095,111,710
1784847517.7283,1632,4095,110,710
1784847517.7305,1470,4095,110,710
1784847517.7322,1511,4095,110,710
1784847517.7340,1504,4095,110,710
1784847517.7357,1566,4095,110,710
1784847517.7374,1601,4095,109,710
1784847517.7397,1620,4095,108,710
1784847517.7420,1649,4095,107,710
1784847517.7443,1665,4095,106,710
1784847517.7464,1702,4095,106,659
1784847517.7485,1649,4095,105,659
1784847517.7506,1453,4095,106,659
1784847517.7528,1485,4095,106,659
1784847517.7549,1535,4095,106,659
1784847517.7571,1575,4095,106,659
1784847517.7592,1590,4095,105,659
1784847517.7614,1616,4095,104,659
1784847517.7635,1655,4095,103,659
1784847517.7657,1691,4095,103,659
1784847517.7673,1686,4095,102,618
1784847517.7690,4095,4095,126,618
1784847517.7707,1399,4095,127,618
1784847517.7771,1498,4095,127,618
1784847517.7773,1515,4095,127,618
1784847517.7775,1565,4095,126,618
1784847517.7777,1606,4095,125,618
1784847517.7800,1630,4095,124,618
1784847517.7824,1653,4095,123,618
1784847517.7847,1648,4095,122,618
1784847517.7864,1703,4095,122,828
1784847517.7881,1643,4095,120,828
1784847517.7898,1453,4095,121,828
1784847517.7915,1479,4095,121,828
1784847517.7937,1521,4095,121,828
1784847517.7959,1579,4095,120,828
1784847517.7982,1613,4095,119,828
1784847517.8003,1604,4095,118,828
1784847517.8025,1640,4095,117,828
1784847517.8046,1676,4095,117,828
1784847517.8065,1709,4095,116,770
1784847517.8083,1621,4095,115,770
1784847517.8101,1448,4095,116,770
1784847517.8119,1493,4095,116,770
1784847517.8141,1556,4095,116,770
1784847517.8163,1566,4095,115,770
1784847517.8185,1600,4095,114,770
1784847517.8207,1642,4095,113,770
1784847517.8228,1672,4095,112,770
1784847517.8250,1679,4095,112,770
1784847517.8267,1684,4095,111,714
1784847517.8284,1649,4095,110,714
1784847517.8301,1472,4095,111,714
1784847517.8318,1498,4095,111,714
1784847517.8337,1514,4095,111,714
1784847517.8357,1578,4095,110,714
1784847517.8376,1615,4095,109,714
1784847517.8395,1643,4095,108,714
1784847517.8414,1647,4095,108,714
1784847517.8434,1664,4095,107,714
1784847517.8453,1699,4095,106,662
1784847517.8475,1631,4095,105,662
1784847517.8497,1460,4095,106,662
1784847517.8519,1494,4095,106,662
1784847517.8541,1543,4095,106,662
1784847517.8563,1584,4095,105,662
1784847517.8585,1589,4095,105,662
1784847517.8602,1624,4095,104,662
1784847517.8619,1655,4095,103,662
1784847517.8637,1691,4095,103,662
1784847517.8654,1673,4095,102,613
1784847517.8676,1636,4095,101,613
1784847517.8698,1467,4095,102,613
1784847517.8720,1510,4095,102,613
1784847517.8742,1530,4095,102,613
1784847517.8765,1560,4095,101,613
1784847517.8788,1607,4095,101,613
1784847517.8806,1644,4095,100,613
1784847517.8824,1663,4095,99,613
1784847517.8843,1664,4095,98,613
1784847517.8861,1689,4095,98,570
1784847517.8882,1709,4095,98,570
1784847517.8904,4079,4095,121,570
1784847517.8925,1426,4095,122,570
1784847517.8942,1491,4095,122,570
1784847517.8960,1563,4095,122,570
1784847517.8978,1585,4095,121,570
1784847517.8995,1612,4095,120,570
1784847517.9018,1615,4095,119,570
1784847517.9040,1661,4095,118,570
1784847517.9062,1661,4095,117,780
1784847517.9119,1616,4095,116,780
1784847517.9176,1437,4095,117,780
1784847517.9233,1488,4095,117,780
1784847517.9235,1523,4095,117,780
1784847517.9237,1535,4095,117,780
1784847517.9238,1574,4095,116,780
